city;datetime;CO;NO2;O3;PM10;PM2.5;SO2;temperature_c;humidity_percent;pressure_hpa;wind_speed_kmh;wind_direction_deg;precipitation_mm;C6H6;NMHC;NOx;air_quality_good;year;month
UCI_Dataset;08/10/04 14:00;3.2;98.0;;;;;28.0;39.6;;;;;18.0;;344.0;False;2004;10
UCI_Dataset;08/10/04 15:00;3.5;98.0;;;;;28.7;38.4;;;;;20.5;;339.0;False;2004;10
UCI_Dataset;08/10/04 16:00;2.4;98.0;;;;;28.5;39.4;;;;;15.6;;297.0;False;2004;10
UCI_Dataset;08/10/04 17:00;2.9;90.0;;;;;28.4;39.8;;;;;19.2;;294.0;False;2004;10
UCI_Dataset;08/10/04 18:00;2.3;84.0;;;;;26.4;45.9;;;;;20.0;;211.0;False;2004;10
UCI_Dataset;08/10/04 19:00;3.1;101.0;;;;;25.2;49.5;;;;;21.1;;323.0;False;2004;10
UCI_Dataset;08/10/04 20:00;2.9;98.0;;;;;24.9;50.9;;;;;18.6;;333.0;False;2004;10
UCI_Dataset;08/10/04 21:00;1.5;76.0;;;;;24.6;52.2;;;;;12.3;;163.0;False;2004;10
UCI_Dataset;08/10/04 22:00;1.5;71.0;;;;;24.0;54.4;;;;;10.3;;151.0;False;2004;10
UCI_Dataset;08/10/04 23:00;1.7;71.0;;;;;23.8;56.1;;;;;9.6;;167.0;False;2004;10
UCI_Dataset;09/10/04 00:00;1.6;66.0;;;;;22.3;60.6;;;;;9.9;;174.0;False;2004;10
UCI_Dataset;09/10/04 01:00;1.3;62.0;;;;;21.9;61.5;;;;;8.6;;142.0;False;2004;10
UCI_Dataset;09/10/04 02:00;1.4;58.0;;;;;21.1;64.5;;;;;7.3;;155.0;False;2004;10
UCI_Dataset;09/10/04 03:00;0.9;;;;;;21.0;64.4;;;;;5.4;;;False;2004;10
UCI_Dataset;09/10/04 04:00;0.9;48.0;;;;;21.3;63.9;;;;;5.1;;96.0;False;2004;10
UCI_Dataset;09/10/04 05:00;1.3;53.0;;;;;20.8;66.7;;;;;7.8;;154.0;False;2004;10
UCI_Dataset;09/10/04 06:00;1.3;55.0;;;;;20.6;67.5;;;;;8.2;;211.0;False;2004;10
UCI_Dataset;09/10/04 07:00;2.9;63.0;;;;;20.9;66.3;;;;;17.6;;381.0;False;2004;10
UCI_Dataset;09/10/04 08:00;3.2;69.0;;;;;21.5;63.7;;;;;20.1;;470.0;False;2004;10
UCI_Dataset;09/10/04 09:00;3.4;84.0;;;;;23.7;56.0;;;;;18.7;;464.0;False;2004;10
UCI_Dataset;09/10/04 10:00;3.6;95.0;;;;;26.0;48.2;;;;;19.5;;450.0;False;2004;10
UCI_Dataset;09/10/04 11:00;2.3;80.0;;;;;28.5;42.4;;;;;13.0;;274.0;False;2004;10
UCI_Dataset;09/10/04 12:00;3.1;87.0;;;;;28.1;45.3;;;;;18.2;;306.0;False;2004;10
UCI_Dataset;09/10/04 13:00;3.3;94.0;;;;;29.0;43.9;;;;;16.2;;308.0;False;2004;10
UCI_Dataset;09/10/04 14:00;1.9;76.0;;;;;28.9;44.3;;;;;11.0;;186.0;False;2004;10
UCI_Dataset;09/10/04 15:00;2.6;92.0;;;;;29.6;42.3;;;;;15.9;;238.0;False;2004;10
UCI_Dataset;09/10/04 16:00;2.7;94.0;;;;;29.4;42.9;;;;;14.2;;249.0;False;2004;10
UCI_Dataset;09/10/04 17:00;3.7;110.0;;;;;28.7;45.1;;;;;19.9;;378.0;False;2004;10
UCI_Dataset;09/10/04 18:00;3.8;109.0;;;;;27.0;51.2;;;;;21.7;;386.0;False;2004;10
UCI_Dataset;09/10/04 19:00;4.8;122.0;;;;;26.5;52.7;;;;;25.7;;461.0;False;2004;10
UCI_Dataset;09/10/04 20:00;3.5;107.0;;;;;26.2;51.7;;;;;17.3;;394.0;False;2004;10
UCI_Dataset;09/10/04 21:00;2.2;83.0;;;;;24.8;56.4;;;;;11.2;;266.0;False;2004;10
UCI_Dataset;09/10/04 22:00;1.5;62.0;;;;;24.9;56.0;;;;;8.9;;158.0;False;2004;10
UCI_Dataset;09/10/04 23:00;3.4;89.0;;;;;24.5;57.5;;;;;15.2;;319.0;False;2004;10
UCI_Dataset;10/10/04 00:00;3.7;103.0;;;;;24.7;56.9;;;;;17.2;;409.0;False;2004;10
UCI_Dataset;10/10/04 01:00;2.0;74.0;;;;;23.9;59.2;;;;;11.9;;223.0;False;2004;10
UCI_Dataset;10/10/04 02:00;1.4;52.0;;;;;23.8;60.2;;;;;8.1;;107.0;False;2004;10
UCI_Dataset;10/10/04 03:00;1.1;;;;;;23.5;61.3;;;;;4.9;;;True;2004;10
UCI_Dataset;10/10/04 04:00;;38.0;;;;;22.8;64.0;;;;;3.6;;50.0;True;2004;10
UCI_Dataset;10/10/04 05:00;0.7;39.0;;;;;22.2;65.6;;;;;3.7;;56.0;True;2004;10
UCI_Dataset;10/10/04 06:00;1.2;59.0;;;;;21.3;69.1;;;;;6.3;;163.0;False;2004;10
UCI_Dataset;10/10/04 07:00;1.3;56.0;;;;;21.3;68.2;;;;;7.7;;187.0;False;2004;10
UCI_Dataset;10/10/04 08:00;1.1;51.0;;;;;22.2;65.2;;;;;6.3;;150.0;False;2004;10
UCI_Dataset;10/10/04 09:00;1.0;51.0;;;;;24.1;59.0;;;;;5.6;;103.0;False;2004;10
UCI_Dataset;10/10/04 10:00;1.2;58.0;;;;;24.3;61.6;;;;;5.1;;143.0;False;2004;10
UCI_Dataset;10/10/04 11:00;1.9;68.0;;;;;24.8;59.6;;;;;9.0;;220.0;False;2004;10
UCI_Dataset;10/10/04 12:00;2.3;81.0;;;;;24.5;58.8;;;;;9.3;;301.0;False;2004;10
UCI_Dataset;10/10/04 13:00;1.6;73.0;;;;;21.0;76.8;;;;;5.9;;214.0;False;2004;10
UCI_Dataset;10/10/04 14:00;1.3;69.0;;;;;19.8;78.0;;;;;4.4;;162.0;True;2004;10
UCI_Dataset;10/10/04 15:00;1.8;81.0;;;;;19.4;80.5;;;;;5.8;;232.0;False;2004;10
UCI_Dataset;10/10/04 16:00;1.7;82.0;;;;;19.6;79.1;;;;;6.6;;254.0;False;2004;10
UCI_Dataset;10/10/04 17:00;1.8;71.0;;;;;20.8;73.1;;;;;7.8;;224.0;False;2004;10
UCI_Dataset;10/10/04 18:00;2.0;81.0;;;;;21.1;68.6;;;;;8.4;;247.0;False;2004;10
UCI_Dataset;10/10/04 19:00;2.2;87.0;;;;;21.1;68.3;;;;;8.3;;334.0;False;2004;10
UCI_Dataset;10/10/04 20:00;1.6;72.0;;;;;21.2;67.7;;;;;8.1;;239.0;False;2004;10
UCI_Dataset;10/10/04 21:00;1.3;63.0;;;;;20.8;68.6;;;;;6.1;;168.0;False;2004;10
UCI_Dataset;10/10/04 22:00;1.5;63.0;;;;;20.8;68.1;;;;;6.7;;185.0;False;2004;10
UCI_Dataset;10/10/04 23:00;1.5;63.0;;;;;20.7;68.4;;;;;6.6;;178.0;False;2004;10
UCI_Dataset;11/10/04 00:00;1.3;55.0;;;;;20.1;70.5;;;;;6.1;;132.0;False;2004;10
UCI_Dataset;11/10/04 01:00;1.4;52.0;;;;;20.2;67.9;;;;;6.0;;135.0;False;2004;10
UCI_Dataset;11/10/04 02:00;0.5;32.0;;;;;19.4;70.4;;;;;1.4;;39.0;True;2004;10
UCI_Dataset;11/10/04 03:00;0.4;;;;;;18.8;73.8;;;;;1.7;;;True;2004;10
UCI_Dataset;11/10/04 04:00;0.4;29.0;;;;;17.9;77.7;;;;;1.9;;33.0;True;2004;10
UCI_Dataset;11/10/04 05:00;0.6;44.0;;;;;18.2;76.9;;;;;3.4;;90.0;True;2004;10
UCI_Dataset;11/10/04 06:00;1.1;53.0;;;;;18.6;74.9;;;;;7.2;;164.0;False;2004;10
UCI_Dataset;11/10/04 07:00;2.9;62.0;;;;;19.6;70.3;;;;;19.0;;336.0;False;2004;10
UCI_Dataset;11/10/04 08:00;3.5;68.0;;;;;20.2;66.6;;;;;24.5;;366.0;False;2004;10
UCI_Dataset;11/10/04 09:00;4.6;85.0;;;;;19.7;68.9;;;;;25.6;;565.0;False;2004;10
UCI_Dataset;11/10/04 10:00;3.4;88.0;;;;;19.2;73.4;;;;;17.1;;536.0;False;2004;10
UCI_Dataset;11/10/04 11:00;2.3;82.0;;;;;20.0;69.6;;;;;12.3;;416.0;False;2004;10
UCI_Dataset;11/10/04 12:00;2.7;91.0;;;;;21.1;64.0;;;;;15.2;;379.0;False;2004;10
UCI_Dataset;11/10/04 13:00;3.1;87.0;;;;;20.2;67.4;;;;;18.3;;368.0;False;2004;10
UCI_Dataset;11/10/04 14:00;3.2;90.0;;;;;20.2;68.9;;;;;17.2;;444.0;False;2004;10
UCI_Dataset;11/10/04 15:00;2.5;97.0;;;;;21.9;57.6;;;;;14.1;;352.0;False;2004;10
UCI_Dataset;11/10/04 16:00;3.4;99.0;;;;;23.2;52.0;;;;;18.3;;375.0;False;2004;10
UCI_Dataset;11/10/04 17:00;4.8;109.0;;;;;21.7;59.1;;;;;25.0;;479.0;False;2004;10
UCI_Dataset;11/10/04 18:00;4.5;95.0;;;;;20.8;61.4;;;;;22.2;;448.0;False;2004;10
UCI_Dataset;11/10/04 19:00;4.0;80.0;;;;;19.9;64.2;;;;;21.4;;388.0;False;2004;10
UCI_Dataset;11/10/04 20:00;3.2;76.0;;;;;19.7;65.1;;;;;16.2;;376.0;False;2004;10
UCI_Dataset;11/10/04 21:00;1.9;62.0;;;;;20.0;63.3;;;;;10.3;;224.0;False;2004;10
UCI_Dataset;11/10/04 22:00;1.9;57.0;;;;;19.0;66.1;;;;;8.9;;206.0;False;2004;10
UCI_Dataset;11/10/04 23:00;1.3;57.0;;;;;18.8;60.9;;;;;6.5;;143.0;False;2004;10
UCI_Dataset;12/10/04 00:00;1.1;54.0;;;;;18.9;60.7;;;;;5.1;;113.0;False;2004;10
UCI_Dataset;12/10/04 01:00;1.0;50.0;;;;;18.1;65.2;;;;;4.6;;93.0;True;2004;10
UCI_Dataset;12/10/04 02:00;0.5;44.0;;;;;18.3;65.1;;;;;2.1;;58.0;True;2004;10
UCI_Dataset;12/10/04 03:00;0.6;;;;;;18.3;66.9;;;;;2.4;;;True;2004;10
UCI_Dataset;12/10/04 04:00;0.5;34.0;;;;;17.8;67.5;;;;;3.2;;56.0;True;2004;10
UCI_Dataset;12/10/04 05:00;0.8;44.0;;;;;16.9;66.7;;;;;3.9;;105.0;True;2004;10
UCI_Dataset;12/10/04 06:00;1.2;74.0;;;;;17.8;60.6;;;;;6.0;;243.0;False;2004;10
UCI_Dataset;12/10/04 07:00;2.7;101.0;;;;;17.6;60.8;;;;;13.8;;492.0;False;2004;10
UCI_Dataset;12/10/04 08:00;3.0;103.0;;;;;17.9;57.8;;;;;14.8;;435.0;False;2004;10
UCI_Dataset;12/10/04 09:00;;;;;;;18.1;56.4;;;;;8.4;;;False;2004;10
UCI_Dataset;12/10/04 10:00;;;;;;;18.2;55.9;;;;;9.0;;;False;2004;10
UCI_Dataset;12/10/04 11:00;;;;;;;19.7;49.1;;;;;8.3;;;False;2004;10
UCI_Dataset;12/10/04 12:00;;;;;;;20.8;45.8;;;;;9.5;;;False;2004;10
UCI_Dataset;12/10/04 13:00;;;;;;;20.5;46.0;;;;;12.1;;;False;2004;10
UCI_Dataset;12/10/04 14:00;;;;;;;18.9;50.6;;;;;7.4;;;False;2004;10
UCI_Dataset;12/10/04 15:00;;;;;;;18.4;51.6;;;;;8.0;;;False;2004;10
UCI_Dataset;12/10/04 16:00;;;;;;;17.9;52.6;;;;;7.9;;;False;2004;10
UCI_Dataset;12/10/04 17:00;;;;;;;17.1;54.2;;;;;10.9;;;False;2004;10
UCI_Dataset;12/10/04 18:00;;;;;;;16.5;56.2;;;;;12.1;;;False;2004;10
UCI_Dataset;12/10/04 19:00;;;;;;;16.7;54.1;;;;;14.7;;;False;2004;10
UCI_Dataset;12/10/04 20:00;;;;;;;15.4;57.7;;;;;6.0;;;False;2004;10
UCI_Dataset;12/10/04 21:00;;;;;;;15.5;57.1;;;;;4.3;;;True;2004;10
UCI_Dataset;12/10/04 22:00;;;;;;;15.6;55.9;;;;;4.1;;;True;2004;10
UCI_Dataset;12/10/04 23:00;;;;;;;14.8;58.4;;;;;3.1;;;True;2004;10
UCI_Dataset;13/10/04 00:00;;;;;;;14.8;57.9;;;;;2.2;;;True;2004;10
UCI_Dataset;13/10/04 01:00;;;;;;;14.6;57.6;;;;;1.5;;;True;2004;10
UCI_Dataset;13/10/04 02:00;;;;;;;14.6;57.1;;;;;0.9;;;True;2004;10
UCI_Dataset;13/10/04 03:00;;;;;;;14.4;57.6;;;;;0.5;;;True;2004;10
UCI_Dataset;13/10/04 04:00;;;;;;;14.5;57.4;;;;;0.6;;;True;2004;10
UCI_Dataset;13/10/04 05:00;;;;;;;14.3;58.4;;;;;0.7;;;True;2004;10
UCI_Dataset;13/10/04 06:00;;;;;;;14.7;57.4;;;;;2.2;;;True;2004;10
UCI_Dataset;13/10/04 07:00;;;;;;;14.3;58.1;;;;;5.8;;;False;2004;10
UCI_Dataset;13/10/04 08:00;;;;;;;14.0;58.3;;;;;5.9;;;False;2004;10
UCI_Dataset;13/10/04 09:00;1.5;78.0;;;;;15.4;53.2;;;;;5.9;;286.0;False;2004;10
UCI_Dataset;13/10/04 10:00;1.2;72.0;;;;;16.5;49.9;;;;;5.3;;281.0;False;2004;10
UCI_Dataset;13/10/04 11:00;;;;;;;17.4;47.6;;;;;6.9;;;False;2004;10
UCI_Dataset;13/10/04 12:00;;;;;;;18.0;46.1;;;;;7.7;;;False;2004;10
UCI_Dataset;13/10/04 13:00;;;;;;;17.9;46.5;;;;;7.3;;;False;2004;10
UCI_Dataset;13/10/04 14:00;;;;;;;17.4;48.3;;;;;7.2;;;False;2004;10
UCI_Dataset;13/10/04 15:00;;;;;;;16.0;52.6;;;;;6.0;;;False;2004;10
UCI_Dataset;13/10/04 16:00;;;;;;;15.3;58.7;;;;;8.3;;;False;2004;10
UCI_Dataset;13/10/04 17:00;;;;;;;15.2;55.9;;;;;11.2;;;False;2004;10
UCI_Dataset;13/10/04 18:00;;;;;;;14.8;56.3;;;;;10.1;;;False;2004;10
UCI_Dataset;13/10/04 19:00;;;;;;;14.7;57.8;;;;;10.6;;;False;2004;10
UCI_Dataset;13/10/04 20:00;;;;;;;14.8;57.3;;;;;7.2;;;False;2004;10
UCI_Dataset;13/10/04 21:00;;;;;;;14.9;57.1;;;;;4.4;;;True;2004;10
UCI_Dataset;13/10/04 22:00;;;;;;;15.2;55.5;;;;;3.8;;;True;2004;10
UCI_Dataset;13/10/04 23:00;;;;;;;15.3;55.4;;;;;3.8;;;True;2004;10
UCI_Dataset;14/10/04 00:00;;;;;;;15.1;56.9;;;;;4.0;;;True;2004;10
UCI_Dataset;14/10/04 01:00;;;;;;;15.0;56.4;;;;;2.2;;;True;2004;10
UCI_Dataset;14/10/04 02:00;;;;;;;14.9;56.4;;;;;1.1;;;True;2004;10
UCI_Dataset;14/10/04 03:00;;;;;;;15.2;54.7;;;;;0.8;;;True;2004;10
UCI_Dataset;14/10/04 04:00;;;;;;;15.1;55.4;;;;;0.8;;;True;2004;10
UCI_Dataset;14/10/04 05:00;;;;;;;14.9;56.8;;;;;1.2;;;True;2004;10
UCI_Dataset;14/10/04 06:00;;;;;;;15.2;55.9;;;;;3.2;;;True;2004;10
UCI_Dataset;14/10/04 07:00;;;;;;;15.3;56.3;;;;;10.2;;;False;2004;10
UCI_Dataset;14/10/04 08:00;;;;;;;15.6;55.4;;;;;13.6;;;False;2004;10
UCI_Dataset;14/10/04 09:00;;;;;;;16.3;53.3;;;;;9.9;;;False;2004;10
UCI_Dataset;14/10/04 10:00;;;;;;;20.4;42.2;;;;;9.1;;;False;2004;10
UCI_Dataset;14/10/04 11:00;;;;;;;21.9;39.4;;;;;8.0;;;False;2004;10
UCI_Dataset;14/10/04 12:00;;;;;;;21.5;41.2;;;;;9.7;;;False;2004;10
UCI_Dataset;14/10/04 13:00;;;;;;;22.2;41.4;;;;;9.7;;;False;2004;10
UCI_Dataset;14/10/04 14:00;;;;;;;21.0;46.8;;;;;12.0;;;False;2004;10
UCI_Dataset;14/10/04 15:00;;;;;;;21.9;44.9;;;;;11.3;;;False;2004;10
UCI_Dataset;14/10/04 16:00;;;;;;;21.5;46.7;;;;;10.4;;;False;2004;10
UCI_Dataset;14/10/04 17:00;;;;;;;19.7;56.6;;;;;12.4;;;False;2004;10
UCI_Dataset;14/10/04 18:00;;;;;;;18.8;60.8;;;;;14.6;;;False;2004;10
UCI_Dataset;14/10/04 19:00;;;;;;;19.3;59.6;;;;;21.0;;;False;2004;10
UCI_Dataset;14/10/04 20:00;;;;;;;17.6;69.2;;;;;17.9;;;False;2004;10
UCI_Dataset;14/10/04 21:00;;;;;;;16.4;77.1;;;;;7.3;;;False;2004;10
UCI_Dataset;14/10/04 22:00;;;;;;;16.6;77.3;;;;;4.8;;;True;2004;10
UCI_Dataset;14/10/04 23:00;;;;;;;15.9;78.1;;;;;4.8;;;True;2004;10
UCI_Dataset;15/10/04 00:00;;;;;;;15.1;82.3;;;;;7.7;;;False;2004;10
UCI_Dataset;15/10/04 01:00;;;;;;;14.8;83.8;;;;;4.3;;;True;2004;10
UCI_Dataset;15/10/04 02:00;;;;;;;14.4;84.6;;;;;3.0;;;True;2004;10
UCI_Dataset;15/10/04 03:00;;;;;;;15.8;77.6;;;;;2.1;;;True;2004;10
UCI_Dataset;15/10/04 04:00;;;;;;;15.2;79.4;;;;;2.3;;;True;2004;10
UCI_Dataset;15/10/04 05:00;;;;;;;14.8;81.9;;;;;3.5;;;True;2004;10
UCI_Dataset;15/10/04 06:00;;;;;;;14.6;82.9;;;;;10.0;;;False;2004;10
UCI_Dataset;15/10/04 07:00;;;;;;;14.8;80.4;;;;;20.5;;;False;2004;10
UCI_Dataset;15/10/04 08:00;;;;;;;15.6;77.1;;;;;22.2;;;False;2004;10
UCI_Dataset;15/10/04 09:00;;;;;;;17.3;70.9;;;;;24.1;;;False;2004;10
UCI_Dataset;15/10/04 10:00;;;;;;;22.2;51.3;;;;;17.4;;;False;2004;10
UCI_Dataset;15/10/04 11:00;;;;;;;24.4;43.9;;;;;14.2;;;False;2004;10
UCI_Dataset;15/10/04 12:00;;;;;;;22.7;47.6;;;;;15.0;;;False;2004;10
UCI_Dataset;15/10/04 13:00;;;;;;;20.5;61.5;;;;;18.3;;;False;2004;10
UCI_Dataset;15/10/04 14:00;;;;;;;23.3;40.4;;;;;13.0;;;False;2004;10
UCI_Dataset;15/10/04 15:00;;;;;;;23.2;39.9;;;;;18.1;;;False;2004;10
UCI_Dataset;15/10/04 16:00;;;;;;;21.5;44.5;;;;;23.1;;;False;2004;10
UCI_Dataset;15/10/04 17:00;;;;;;;20.9;48.5;;;;;24.9;;;False;2004;10
UCI_Dataset;15/10/04 18:00;;;;;;;19.8;53.1;;;;;21.7;;;False;2004;10
UCI_Dataset;15/10/04 19:00;;;;;;;20.1;53.6;;;;;14.1;;;False;2004;10
UCI_Dataset;15/10/04 20:00;;;;;;;19.6;56.0;;;;;11.9;;;False;2004;10
UCI_Dataset;15/10/04 21:00;;;;;;;18.6;60.4;;;;;5.1;;;False;2004;10
UCI_Dataset;15/10/04 22:00;;;;;;;14.5;78.3;;;;;6.8;;;False;2004;10
UCI_Dataset;15/10/04 23:00;;;;;;;16.3;70.5;;;;;4.8;;;True;2004;10
UCI_Dataset;16/10/04 00:00;;;;;;;14.1;83.8;;;;;7.2;;;False;2004;10
UCI_Dataset;16/10/04 01:00;;;;;;;14.5;81.3;;;;;5.4;;;False;2004;10
UCI_Dataset;16/10/04 02:00;;;;;;;14.7;80.7;;;;;3.0;;;True;2004;10
UCI_Dataset;16/10/04 03:00;;;;;;;14.5;82.1;;;;;3.7;;;True;2004;10
UCI_Dataset;16/10/04 04:00;;;;;;;15.0;78.4;;;;;3.6;;;True;2004;10
UCI_Dataset;16/10/04 05:00;;;;;;;14.5;80.5;;;;;4.7;;;True;2004;10
UCI_Dataset;16/10/04 06:00;;;;;;;14.6;79.0;;;;;6.9;;;False;2004;10
UCI_Dataset;16/10/04 07:00;;;;;;;15.0;74.8;;;;;7.7;;;False;2004;10
UCI_Dataset;16/10/04 08:00;;;;;;;15.9;70.4;;;;;12.2;;;False;2004;10
UCI_Dataset;16/10/04 09:00;;;;;;;17.4;62.3;;;;;9.6;;;False;2004;10
UCI_Dataset;16/10/04 10:00;;;;;;;21.3;42.9;;;;;9.6;;;False;2004;10
UCI_Dataset;16/10/04 11:00;;;;;;;22.0;38.9;;;;;8.3;;;False;2004;10
UCI_Dataset;16/10/04 12:00;;;;;;;20.3;41.3;;;;;7.0;;;False;2004;10
UCI_Dataset;16/10/04 13:00;;;;;;;20.2;45.6;;;;;8.2;;;False;2004;10
UCI_Dataset;16/10/04 14:00;;;;;;;20.8;37.4;;;;;4.5;;;True;2004;10
UCI_Dataset;16/10/04 15:00;;;;;;;21.6;35.9;;;;;5.5;;;False;2004;10
UCI_Dataset;16/10/04 16:00;;;;;;;22.0;35.7;;;;;8.7;;;False;2004;10
UCI_Dataset;16/10/04 17:00;;;;;;;19.9;42.0;;;;;8.7;;;False;2004;10
UCI_Dataset;16/10/04 18:00;;;;;;;19.2;46.3;;;;;14.0;;;False;2004;10
UCI_Dataset;16/10/04 19:00;;;;;;;17.9;56.9;;;;;9.5;;;False;2004;10
UCI_Dataset;16/10/04 20:00;;;;;;;14.7;75.5;;;;;7.9;;;False;2004;10
UCI_Dataset;16/10/04 21:00;;;;;;;15.1;78.9;;;;;6.2;;;False;2004;10
UCI_Dataset;16/10/04 22:00;;;;;;;17.2;66.7;;;;;4.0;;;True;2004;10
UCI_Dataset;16/10/04 23:00;;;;;;;15.4;73.2;;;;;4.4;;;True;2004;10
UCI_Dataset;17/10/04 00:00;;;;;;;16.5;68.5;;;;;2.6;;;True;2004;10
UCI_Dataset;17/10/04 01:00;;;;;;;16.4;70.3;;;;;2.7;;;True;2004;10
UCI_Dataset;17/10/04 02:00;;;;;;;15.4;78.1;;;;;3.8;;;True;2004;10
UCI_Dataset;17/10/04 03:00;;;;;;;15.8;75.5;;;;;3.6;;;True;2004;10
UCI_Dataset;17/10/04 04:00;;;;;;;16.0;69.5;;;;;2.2;;;True;2004;10
UCI_Dataset;17/10/04 05:00;;;;;;;15.0;71.0;;;;;1.7;;;True;2004;10
UCI_Dataset;17/10/04 06:00;;;;;;;13.9;75.2;;;;;2.1;;;True;2004;10
UCI_Dataset;17/10/04 07:00;;;;;;;15.9;62.1;;;;;2.3;;;True;2004;10
UCI_Dataset;17/10/04 08:00;;;;;;;15.9;61.0;;;;;4.8;;;True;2004;10
UCI_Dataset;17/10/04 09:00;;;;;;;17.1;58.7;;;;;5.6;;;False;2004;10
UCI_Dataset;17/10/04 10:00;;;;;;;19.2;51.9;;;;;6.8;;;False;2004;10
UCI_Dataset;17/10/04 11:00;;;;;;;21.5;42.6;;;;;6.2;;;False;2004;10
UCI_Dataset;17/10/04 12:00;;;;;;;21.6;39.9;;;;;6.8;;;False;2004;10
UCI_Dataset;17/10/04 13:00;;;;;;;21.6;40.4;;;;;11.1;;;False;2004;10
UCI_Dataset;17/10/04 14:00;;;;;;;22.0;37.3;;;;;12.2;;;False;2004;10
UCI_Dataset;17/10/04 15:00;;;;;;;22.1;35.2;;;;;4.7;;;True;2004;10
UCI_Dataset;17/10/04 16:00;;;;;;;22.4;36.0;;;;;5.1;;;False;2004;10
UCI_Dataset;17/10/04 17:00;;;;;;;20.9;40.3;;;;;12.7;;;False;2004;10
UCI_Dataset;17/10/04 18:00;;;;;;;19.8;41.5;;;;;11.6;;;False;2004;10
UCI_Dataset;17/10/04 19:00;;;;;;;18.2;46.0;;;;;12.7;;;False;2004;10
UCI_Dataset;17/10/04 20:00;;;;;;;17.3;50.3;;;;;9.7;;;False;2004;10
UCI_Dataset;17/10/04 21:00;;;;;;;15.8;57.6;;;;;7.8;;;False;2004;10
UCI_Dataset;17/10/04 22:00;;;;;;;15.5;59.7;;;;;6.8;;;False;2004;10
UCI_Dataset;17/10/04 23:00;;;;;;;15.5;60.6;;;;;8.1;;;False;2004;10
UCI_Dataset;18/10/04 00:00;;;;;;;15.8;59.9;;;;;5.4;;;False;2004;10
UCI_Dataset;18/10/04 01:00;;;;;;;14.8;64.3;;;;;4.4;;;True;2004;10
UCI_Dataset;18/10/04 02:00;;;;;;;14.8;64.7;;;;;2.4;;;True;2004;10
UCI_Dataset;18/10/04 03:00;;;;;;;13.8;67.6;;;;;1.6;;;True;2004;10
UCI_Dataset;18/10/04 04:00;;;;;;;14.5;65.0;;;;;1.8;;;True;2004;10
UCI_Dataset;18/10/04 05:00;;;;;;;14.0;67.4;;;;;3.1;;;True;2004;10
UCI_Dataset;18/10/04 06:00;;;;;;;12.6;73.6;;;;;9.2;;;False;2004;10
UCI_Dataset;18/10/04 07:00;;;;;;;13.3;70.4;;;;;20.8;;;False;2004;10
UCI_Dataset;18/10/04 08:00;;;;;;;14.4;65.8;;;;;26.8;;;False;2004;10
UCI_Dataset;18/10/04 09:00;;;;;;;16.8;57.8;;;;;17.7;;;False;2004;10
UCI_Dataset;18/10/04 10:00;;;;;;;19.7;49.3;;;;;14.2;;;False;2004;10
UCI_Dataset;18/10/04 11:00;;;;;;;21.1;47.2;;;;;16.8;;;False;2004;10
UCI_Dataset;18/10/04 12:00;;;;;;;22.2;43.2;;;;;16.0;;;False;2004;10
UCI_Dataset;18/10/04 13:00;;;;;;;21.4;47.2;;;;;19.9;;;False;2004;10
UCI_Dataset;18/10/04 14:00;;;;;;;19.9;55.4;;;;;18.5;;;False;2004;10
UCI_Dataset;18/10/04 15:00;;;;;;;20.3;54.0;;;;;21.4;;;False;2004;10
UCI_Dataset;18/10/04 16:00;;;;;;;20.0;56.5;;;;;22.8;;;False;2004;10
UCI_Dataset;18/10/04 17:00;;;;;;;19.7;57.8;;;;;36.5;;;False;2004;10
UCI_Dataset;18/10/04 18:00;;;;;;;19.3;59.0;;;;;38.8;;;False;2004;10
UCI_Dataset;18/10/04 19:00;;;;;;;18.5;60.3;;;;;32.3;;;False;2004;10
UCI_Dataset;18/10/04 20:00;;;;;;;17.8;66.3;;;;;29.3;;;False;2004;10
UCI_Dataset;18/10/04 21:00;;;;;;;17.6;65.9;;;;;14.2;;;False;2004;10
UCI_Dataset;18/10/04 22:00;;;;;;;17.5;63.5;;;;;8.0;;;False;2004;10
UCI_Dataset;18/10/04 23:00;;;;;;;16.5;67.2;;;;;7.4;;;False;2004;10
UCI_Dataset;19/10/04 00:00;;;;;;;16.2;69.1;;;;;7.2;;;False;2004;10
UCI_Dataset;19/10/04 01:00;;;;;;;14.9;74.7;;;;;8.0;;;False;2004;10
UCI_Dataset;19/10/04 02:00;;;;;;;14.1;76.7;;;;;6.5;;;False;2004;10
UCI_Dataset;19/10/04 03:00;;;;;;;14.0;76.6;;;;;5.2;;;False;2004;10
UCI_Dataset;19/10/04 04:00;;;;;;;14.9;73.8;;;;;5.6;;;False;2004;10
UCI_Dataset;19/10/04 05:00;;;;;;;15.2;73.1;;;;;7.0;;;False;2004;10
UCI_Dataset;19/10/04 06:00;;;;;;;15.2;73.4;;;;;11.5;;;False;2004;10
UCI_Dataset;19/10/04 07:00;;;;;;;15.2;74.7;;;;;21.7;;;False;2004;10
UCI_Dataset;19/10/04 08:00;;;;;;;15.8;71.7;;;;;37.9;;;False;2004;10
UCI_Dataset;19/10/04 09:00;;;;;;;16.6;68.4;;;;;30.1;;;False;2004;10
UCI_Dataset;19/10/04 10:00;;;;;;;17.6;64.9;;;;;24.5;;;False;2004;10
